Frame; Time (ms); Time (s); Delta
5951;56361,9;56,36;11,68
5952;56373,4;56,37;11,5
5953;56385,26;56,39;11,86
5954;56396,93;56,4;11,67
5955;56408,4;56,41;11,47
5956;56419,98;56,42;11,58
5957;56431,27;56,43;11,29
5958;56442,07;56,44;10,8
5959;56453,21;56,45;11,14
5960;56464,71;56,46;11,5
5961;56475,4;56,48;10,69
5962;56486,57;56,49;11,17
5963;56497,52;56,5;10,95
5964;56508,19;56,51;10,67
5965;56518,96;56,52;10,77
5966;56529,56;56,53;10,6
5967;56539,89;56,54;10,33
5968;56550,36;56,55;10,47
5969;56560,36;56,56;10
5970;56570,66;56,57;10,3
5971;56581,15;56,58;10,49
5972;56591,27;56,59;10,12
5973;56602,21;56,6;10,94
5974;56612,61;56,61;10,4
5975;56622,66;56,62;10,05
5976;56632,82;56,63;10,16
5977;56642,73;56,64;9,91
5978;56652,82;56,65;10,09
5979;56662,8;56,66;9,98
5980;56672,51;56,67;9,71
5981;56682,35;56,68;9,84
5982;56692,01;56,69;9,66
5983;56701,79;56,7;9,78
5984;56711,35;56,71;9,56
5985;56720,81;56,72;9,46
5986;56730,55;56,73;9,74
5987;56739,67;56,74;9,12
5988;56749,15;56,75;9,48
5989;56758,43;56,76;9,28
5990;56768,47;56,77;10,04
5991;56777,77;56,78;9,3
5992;56786,77;56,79;9
5993;56796,08;56,8;9,31
5994;56805,04;56,81;8,96
5995;56814,3;56,81;9,26
5996;56823,13;56,82;8,83
5997;56832,15;56,83;9,02
5998;56840,9;56,84;8,75
5999;56850;56,85;9,1
6000;56858,83;56,86;8,83
6001;56867,96;56,87;9,13
6002;56876,81;56,88;8,85
6003;56886,13;56,89;9,32
6004;56894,98;56,89;8,85
6005;56903,93;56,9;8,95
6006;56913,04;56,91;9,11
6007;56922,01;56,92;8,97
6008;56931,08;56,93;9,07
6009;56939,98;56,94;8,9
6010;56949,09;56,95;9,11
6011;56957,92;56,96;8,83
6012;56966,77;56,97;8,85
6013;56975,47;56,98;8,7
6014;56984,47;56,98;9
6015;56993,16;56,99;8,69
6016;57002,04;57;8,88
6017;57011,1;57,01;9,06
6018;57019,88;57,02;8,78
6019;57028,77;57,03;8,89
6020;57037,31;57,04;8,54
6021;57046,18;57,05;8,87
6022;57054,82;57,05;8,64
6023;57063,79;57,06;8,97
6024;57072,42;57,07;8,63
6025;57081,34;57,08;8,92
6026;57090,08;57,09;8,74
6027;57098,94;57,1;8,86
6028;57107,55;57,11;8,61
6029;57116,39;57,12;8,84
6030;57125,08;57,13;8,69
6031;57134,02;57,13;8,94
6032;57142,61;57,14;8,59
6033;57151,42;57,15;8,81
6034;57159,97;57,16;8,55
6035;57168,7;57,17;8,73
6036;57177,44;57,18;8,74
6037;57186;57,19;8,56
6038;57194,62;57,19;8,62
6039;57203,12;57,2;8,5
6040;57211,76;57,21;8,64
6041;57220,21;57,22;8,45
6042;57228,9;57,23;8,69
6043;57237,33;57,24;8,43
6044;57246,06;57,25;8,73
6045;57254,49;57,25;8,43
6046;57263,15;57,26;8,66
6047;57271,69;57,27;8,54
6048;57280,45;57,28;8,76
6049;57289,22;57,29;8,77
6050;57298,07;57,3;8,85
6051;57306,54;57,31;8,47
6052;57315,18;57,32;8,64
6053;57323,65;57,32;8,47
6054;57332,45;57,33;8,8
6055;57340,87;57,34;8,42
6056;57349,51;57,35;8,64
6057;57357,98;57,36;8,47
6058;57366,62;57,37;8,64
6059;57375,05;57,38;8,43
6060;57383,81;57,38;8,76
6061;57392,29;57,39;8,48
6062;57401,15;57,4;8,86
6063;57409,66;57,41;8,51
6064;57418,52;57,42;8,86
6065;57427,21;57,43;8,69
6066;57436,05;57,44;8,84
6067;57444,57;57,44;8,52
6068;57452,79;57,45;8,22
6069;57461,34;57,46;8,55
6070;57469,67;57,47;8,33
6071;57478,12;57,48;8,45
6072;57486,36;57,49;8,24
6073;57494,91;57,49;8,55
6074;57503,11;57,5;8,2
6075;57511,63;57,51;8,52
6076;57519,89;57,52;8,26
6077;57528,28;57,53;8,39
6078;57536,52;57,54;8,24
6079;57545,03;57,55;8,51
6080;57553,28;57,55;8,25
6081;57561,77;57,56;8,49
6082;57570,1;57,57;8,33
6083;57578,69;57,58;8,59
6084;57587,08;57,59;8,39
6085;57595,64;57,6;8,56
6086;57604,04;57,6;8,4
6087;57612,66;57,61;8,62
6088;57621,03;57,62;8,37
6089;57629,6;57,63;8,57
6090;57637,9;57,64;8,3
6091;57646,51;57,65;8,61
6092;57654,89;57,65;8,38
6093;57663,6;57,66;8,71
6094;57671,91;57,67;8,31
6095;57680,44;57,68;8,53
6096;57688,79;57,69;8,35
6097;57697,45;57,7;8,66
6098;57705,93;57,71;8,48
6099;57714,69;57,71;8,76
6100;57723,03;57,72;8,34
6101;57731,62;57,73;8,59
6102;57739,98;57,74;8,36
6103;57748,6;57,75;8,62
6104;57756,94;57,76;8,34
6105;57765,53;57,77;8,59
6106;57773,86;57,77;8,33
6107;57782,52;57,78;8,66
6108;57790,93;57,79;8,41
6109;57799,54;57,8;8,61
6110;57807,98;57,81;8,44
6111;57816,67;57,82;8,69
6112;57824,95;57,82;8,28
6113;57833,48;57,83;8,53
6114;57841,8;57,84;8,32
6115;57850,44;57,85;8,64
6116;57858,75;57,86;8,31
6117;57867,37;57,87;8,62
6118;57875,69;57,88;8,32
6119;57884,21;57,88;8,52
6120;57892,42;57,89;8,21
6121;57900,88;57,9;8,46
6122;57909,24;57,91;8,36
6123;57917,66;57,92;8,42
6124;57925,88;57,93;8,22
6125;57934,3;57,93;8,42
6126;57942,46;57,94;8,16
6127;57950,78;57,95;8,32
6128;57958,94;57,96;8,16
6129;57980,26;57,98;21,32
6130;57989,12;57,99;8,86
6131;57996,36;58;7,24
6132;58003,2;58;6,84
6133;58011,4;58,01;8,2
6134;58019,07;58,02;7,67
6135;58027,22;58,03;8,15
6136;58035,21;58,04;7,99
6137;58043,33;58,04;8,12
6138;58051,56;58,05;8,23
6139;58059,61;58,06;8,05
6140;58067,94;58,07;8,33
6141;58075,99;58,08;8,05
6142;58084,63;58,08;8,64
6143;58092,78;58,09;8,15
6144;58113,3;58,11;20,52
6145;58120,98;58,12;7,68
6146;58129,12;58,13;8,14
6147;58137,13;58,14;8,01
6148;58145,47;58,15;8,34
6149;58153,4;58,15;7,93
6150;58161,57;58,16;8,17
6151;58175,69;58,18;14,12
6152;58182,74;58,18;7,05
6153;58189,92;58,19;7,18
6154;58197,97;58,2;8,05
6155;58205,9;58,21;7,93
6156;58214,04;58,21;8,14
6157;58221,99;58,22;7,95
6158;58230,26;58,23;8,27
6159;58238,16;58,24;7,9
6160;58246,43;58,25;8,27
6161;58254,4;58,25;7,97
6162;58262,59;58,26;8,19
6163;58271,12;58,27;8,53
6164;58279,37;58,28;8,25
6165;58287,27;58,29;7,9
6166;58295,38;58,3;8,11
6167;58303,33;58,3;7,95
6168;58311,45;58,31;8,12
6169;58319,53;58,32;8,08
6170;58327,64;58,33;8,11
6171;58335,56;58,34;7,92
6172;58343,72;58,34;8,16
6173;58351,7;58,35;7,98
6174;58359,68;58,36;7,98
6175;58368,03;58,37;8,35
6176;58376,06;58,38;8,03
6177;58384,38;58,38;8,32
6178;58392,84;58,39;8,46
6179;58401,46;58,4;8,62
6180;58409,62;58,41;8,16
6181;58418,13;58,42;8,51
6182;58426,33;58,43;8,2
6183;58434,93;58,43;8,6
6184;58443,12;58,44;8,19
6185;58451,6;58,45;8,48
6186;58459,72;58,46;8,12
6187;58468,2;58,47;8,48
6188;58476,33;58,48;8,13
6189;58484,96;58,48;8,63
6190;58493,59;58,49;8,63
6191;58501,82;58,5;8,23
6192;58509,96;58,51;8,14
6193;58518,76;58,52;8,8
6194;58526,87;58,53;8,11
6195;58534,99;58,53;8,12
6196;58543,13;58,54;8,14
6197;58551,47;58,55;8,34
6198;58559,53;58,56;8,06
6199;58567,81;58,57;8,28
6200;58575,82;58,58;8,01
6201;58584,36;58,58;8,54
6202;58592,4;58,59;8,04
6203;58601,38;58,6;8,98
6204;58609,43;58,61;8,05
6205;58617,78;58,62;8,35
6206;58625,78;58,63;8
6207;58634,1;58,63;8,32
6208;58642,14;58,64;8,04
6209;58650,49;58,65;8,35
6210;58658,52;58,66;8,03
6211;58666,89;58,67;8,37
6212;58674,97;58,67;8,08
6213;58683,37;58,68;8,4
6214;58691,46;58,69;8,09
6215;58699,82;58,7;8,36
6216;58707,91;58,71;8,09
6217;58716,34;58,72;8,43
6218;58724,47;58,72;8,13
6219;58733,19;58,73;8,72
6220;58741,1;58,74;7,91
6221;58749,55;58,75;8,45
6222;58757,69;58,76;8,14
6223;58766,2;58,77;8,51
6224;58774,38;58,77;8,18
6225;58782,83;58,78;8,45
6226;58790,92;58,79;8,09
6227;58799,32;58,8;8,4
6228;58807,37;58,81;8,05
6229;58815,68;58,82;8,31
6230;58828,26;58,83;12,58
6231;58854,32;58,85;26,06
6232;58866,59;58,87;12,27
6233;58874,32;58,87;7,73
6234;58882,49;58,88;8,17
6235;58890,48;58,89;7,99
6236;58898,81;58,9;8,33
6237;58906,88;58,91;8,07
6238;58915,19;58,92;8,31
6239;58929,94;58,93;14,75
6240;58936,76;58,94;6,82
6241;58944,6;58,94;7,84
6242;58952,48;58,95;7,88
6243;58960,52;58,96;8,04
6244;58968,31;58,97;7,79
6245;58976,1;58,98;7,79
6246;58984,1;58,98;8
6247;58991,94;58,99;7,84
6248;59000,31;59;8,37
6249;59008,22;59,01;7,91
6250;59016,5;59,02;8,28
6251;59024,64;59,02;8,14
6252;59032,84;59,03;8,2
6253;59041,1;59,04;8,26
6254;59049,45;59,05;8,35
6255;59057,61;59,06;8,16
6256;59066,35;59,07;8,74
6257;59074,69;59,07;8,34
6258;59082,88;59,08;8,19
6259;59091,52;59,09;8,64
6260;59099,92;59,1;8,4
6261;59108,1;59,11;8,18
6262;59116,46;59,12;8,36
6263;59124,64;59,12;8,18
6264;59133,33;59,13;8,69
6265;59141,48;59,14;8,15
6266;59149,94;59,15;8,46
6267;59158,14;59,16;8,2
6268;59166,64;59,17;8,5
6269;59174,8;59,17;8,16
6270;59183,46;59,18;8,66
6271;59192,12;59,19;8,66
6272;59200,66;59,2;8,54
6273;59208,93;59,21;8,27
6274;59217,41;59,22;8,48
6275;59225,68;59,23;8,27
6276;59234,26;59,23;8,58
6277;59242,6;59,24;8,34
6278;59251,18;59,25;8,58
6279;59259,59;59,26;8,41
6280;59268,29;59,27;8,7
6281;59276,69;59,28;8,4
6282;59285,27;59,29;8,58
6283;59293,73;59,29;8,46
6284;59302,38;59,3;8,65
6285;59310,87;59,31;8,49
6286;59319,43;59,32;8,56
6287;59328,17;59,33;8,74
6288;59336,63;59,34;8,46
6289;59345,41;59,35;8,78
6290;59354,07;59,35;8,66
6291;59362,86;59,36;8,79
6292;59371,39;59,37;8,53
6293;59380,2;59,38;8,81
6294;59388,87;59,39;8,67
6295;59397,84;59,4;8,97
6296;59406,38;59,41;8,54
6297;59415,33;59,42;8,95
6298;59423,81;59,42;8,48
6299;59432,48;59,43;8,67
6300;59440,98;59,44;8,5
6301;59449,74;59,45;8,76
6302;59458,26;59,46;8,52
6303;59470,07;59,47;11,81
6304;59482,66;59,48;12,59
6305;59492,77;59,49;10,11
6306;59502,54;59,5;9,77
6307;59516,58;59,52;14,04
6308;59525,51;59,53;8,93
6309;59534,42;59,53;8,91
6310;59543,07;59,54;8,65
6311;59551,95;59,55;8,88
6312;59560,84;59,56;8,89
6313;59569,17;59,57;8,33
6314;59578,44;59,58;9,27
6315;59586,89;59,59;8,45
6316;59595,79;59,6;8,9
6317;59606,95;59,61;11,16
6318;59633,95;59,63;27
6319;59643;59,64;9,05
6320;59651,77;59,65;8,77
6321;59660,36;59,66;8,59
6322;59668,67;59,67;8,31
6323;59677,16;59,68;8,49
6324;59686,38;59,69;9,22
6325;59693,73;59,69;7,35
6326;59701,93;59,7;8,2
6327;59710,41;59,71;8,48
6328;59718,6;59,72;8,19
6329;59728,28;59,73;9,68
6330;59735,66;59,74;7,38
6331;59743,81;59,74;8,15
6332;59751,79;59,75;7,98
6333;59759,95;59,76;8,16
6334;59768,15;59,77;8,2
6335;59776,45;59,78;8,3
6336;59784;59,78;7,55
6337;59791,9;59,79;7,9
6338;59800,01;59,8;8,11
6339;59807,85;59,81;7,84
6340;59815,97;59,82;8,12
6341;59823,97;59,82;8
6342;59832,24;59,83;8,27
6343;59840,25;59,84;8,01
6344;59848,21;59,85;7,96
6345;59856,05;59,86;7,84
6346;59864,53;59,86;8,48
6347;59872,2;59,87;7,67
6348;59880,32;59,88;8,12
6349;59888,83;59,89;8,51
6350;59897;59,9;8,17
6351;59905,09;59,91;8,09
6352;59913,53;59,91;8,44
6353;59921,72;59,92;8,19
6354;59930,11;59,93;8,39
6355;59938,31;59,94;8,2
6356;59946,69;59,95;8,38
6357;59954,95;59,95;8,26
6358;59963,65;59,96;8,7
6359;59972,04;59,97;8,39
6360;59980,48;59,98;8,44
6361;59989,38;59,99;8,9
6362;59998,08;60;8,7
6363;60006,58;60,01;8,5
6364;60015,24;60,02;8,66
6365;60023,65;60,02;8,41
6366;60032,19;60,03;8,54
6367;60040,81;60,04;8,62
6368;60049,36;60,05;8,55
6369;60057,75;60,06;8,39
6370;60066,32;60,07;8,57
6371;60074,71;60,07;8,39
6372;60083,28;60,08;8,57
6373;60091,72;60,09;8,44
6374;60100,33;60,1;8,61
6375;60108,72;60,11;8,39
6376;60117,4;60,12;8,68
6377;60125,8;60,13;8,4
6378;60134,45;60,13;8,65
6379;60142,82;60,14;8,37
6380;60151,86;60,15;9,04
6381;60160,66;60,16;8,8
6382;60168,75;60,17;8,09
6383;60177,39;60,18;8,64
6384;60185,69;60,19;8,3
6385;60194,13;60,19;8,44
6386;60202,45;60,2;8,32
6387;60211,03;60,21;8,58
6388;60219,31;60,22;8,28
6389;60227,89;60,23;8,58
6390;60236,13;60,24;8,24
6391;60244,66;60,24;8,53
6392;60252,92;60,25;8,26
6393;60261,35;60,26;8,43
6394;60270,37;60,27;9,02
6395;60278,96;60,28;8,59
6396;60287,22;60,29;8,26
6397;60295,78;60,3;8,56
6398;60304,06;60,3;8,28
6399;60312,64;60,31;8,58
6400;60320,78;60,32;8,14
6401;60329,24;60,33;8,46
6402;60337,41;60,34;8,17
6403;60345,85;60,35;8,44
6404;60354,08;60,35;8,23
6405;60362,94;60,36;8,86
6406;60371,13;60,37;8,19
6407;60380,5;60,38;9,37
6408;60387,96;60,39;7,46
6409;60396,1;60,4;8,14
6410;60404,2;60,4;8,1
6411;60412,82;60,41;8,62
6412;60420,95;60,42;8,13
6413;60429,64;60,43;8,69
6414;60438,11;60,44;8,47
6415;60446,52;60,45;8,41
6416;60454,83;60,45;8,31
6417;60463,25;60,46;8,42
6418;60471,36;60,47;8,11
6419;60479,83;60,48;8,47
6420;60488;60,49;8,17
6421;60496,67;60,5;8,67
6422;60504,74;60,5;8,07
6423;60513,12;60,51;8,38
6424;60521,11;60,52;7,99
6425;60529,38;60,53;8,27
6426;60537,24;60,54;7,86
6427;60545,45;60,55;8,21
6428;60553,28;60,55;7,83
6429;60561,35;60,56;8,07
6430;60569,2;60,57;7,85
6431;60580,07;60,58;10,87
6432;60588,66;60,59;8,59
6433;60596,91;60,6;8,25
6434;60604,69;60,6;7,78
6435;60612,72;60,61;8,03
6436;60620,43;60,62;7,71
6437;60628,41;60,63;7,98
6438;60636,09;60,64;7,68
6439;60648,74;60,65;12,65
6440;60655,38;60,66;6,64
6441;60662,96;60,66;7,58
6442;60670,44;60,67;7,48
6443;60678,24;60,68;7,8
6444;60686,89;60,69;8,65
6445;60694,45;60,69;7,56
6446;60701,92;60,7;7,47
6447;60709,49;60,71;7,57
6448;60717,4;60,72;7,91
6449;60725,21;60,73;7,81
6450;60733,16;60,73;7,95
6451;60740,7;60,74;7,54
6452;60748,52;60,75;7,82
6453;60756,14;60,76;7,62
6454;60763,87;60,76;7,73
6455;60771,75;60,77;7,88
6456;60779,51;60,78;7,76
6457;60787,21;60,79;7,7
6458;60794,66;60,79;7,45
6459;60802,14;60,8;7,48
6460;60809,52;60,81;7,38
6461;60817,32;60,82;7,8
6462;60824,74;60,82;7,42
6463;60832,56;60,83;7,82
6464;60839,77;60,84;7,21
6465;60847,36;60,85;7,59
6466;60854,72;60,85;7,36
6467;60862,33;60,86;7,61
6468;60869,7;60,87;7,37
6469;60877,32;60,88;7,62
6470;60884,71;60,88;7,39
6471;60892,86;60,89;8,15
6472;60900,72;60,9;7,86
6473;60908,32;60,91;7,6
6474;60916,18;60,92;7,86
6475;60923,74;60,92;7,56
6476;60931,46;60,93;7,72
6477;60939,04;60,94;7,58
6478;60947,07;60,95;8,03
6479;60954,46;60,95;7,39
6480;60962,22;60,96;7,76
6481;60969,85;60,97;7,63
6482;60977,61;60,98;7,76
6483;60985,18;60,99;7,57
6484;60993,44;60,99;8,26
6485;61001,14;61;7,7
6486;61008,83;61,01;7,69
6487;61016,89;61,02;8,06
6488;61024,62;61,02;7,73
6489;61032,55;61,03;7,93
6490;61040,21;61,04;7,66
6491;61048,1;61,05;7,89
6492;61055,81;61,06;7,71
6493;61063,85;61,06;8,04
6494;61071,57;61,07;7,72
6495;61079,53;61,08;7,96
6496;61087,22;61,09;7,69
6497;61095,1;61,1;7,88
6498;61102,86;61,1;7,76
6499;61110,6;61,11;7,74
6500;61118,46;61,12;7,86
6501;61126,19;61,13;7,73
6502;61134,17;61,13;7,98
6503;61142,14;61,14;7,97
6504;61150,17;61,15;8,03
6505;61157,95;61,16;7,78
6506;61165,9;61,17;7,95
6507;61173,66;61,17;7,76
6508;61181,58;61,18;7,92
6509;61189,27;61,19;7,69
6510;61197,33;61,2;8,06
6511;61204,88;61,2;7,55
6512;61212,79;61,21;7,91
6513;61220,48;61,22;7,69
6514;61228,41;61,23;7,93
6515;61236,13;61,24;7,72
6516;61243,87;61,24;7,74
6517;61251,88;61,25;8,01
6518;61259,63;61,26;7,75
6519;61267,58;61,27;7,95
6520;61275,37;61,28;7,79
6521;61283,46;61,28;8,09
6522;61291,22;61,29;7,76
6523;61299,27;61,3;8,05
6524;61307,17;61,31;7,9
6525;61315,25;61,32;8,08
6526;61323,02;61,32;7,77
6527;61330,99;61,33;7,97
6528;61338,74;61,34;7,75
6529;61346,74;61,35;8
6530;61354,46;61,35;7,72
6531;61362,43;61,36;7,97
6532;61370,22;61,37;7,79
6533;61378,26;61,38;8,04
6534;61386,13;61,39;7,87
6535;61393,98;61,39;7,85
6536;61402,15;61,4;8,17
6537;61410,02;61,41;7,87
6538;61418,38;61,42;8,36
6539;61426,21;61,43;7,83
6540;61434,54;61,43;8,33
6541;61442,38;61,44;7,84
6542;61450,51;61,45;8,13
6543;61458,37;61,46;7,86
6544;61466,53;61,47;8,16
6545;61474,42;61,47;7,89
6546;61482,61;61,48;8,19
6547;61490,52;61,49;7,91
6548;61498,74;61,5;8,22
6549;61506,65;61,51;7,91
6550;61514,75;61,51;8,1
6551;61522,62;61,52;7,87
6552;61530,66;61,53;8,04
6553;61538,51;61,54;7,85
6554;61546,6;61,55;8,09
6555;61554,37;61,55;7,77
6556;61562,34;61,56;7,97
6557;61570,1;61,57;7,76
6558;61577,82;61,58;7,72
6559;61585,89;61,59;8,07
6560;61593,59;61,59;7,7
6561;61601,44;61,6;7,85
6562;61609,31;61,61;7,87
6563;61617,32;61,62;8,01
6564;61624,97;61,62;7,65
6565;61632,99;61,63;8,02
6566;61640,67;61,64;7,68
6567;61648,6;61,65;7,93
6568;61656,28;61,66;7,68
6569;61664,2;61,66;7,92
6570;61671,89;61,67;7,69
6571;61679,97;61,68;8,08
6572;61687,69;61,69;7,72
6573;61695,71;61,7;8,02
6574;61703,47;61,7;7,76
6575;61711,5;61,71;8,03
6576;61719,24;61,72;7,74
6577;61727,3;61,73;8,06
6578;61735,06;61,74;7,76
6579;61742,83;61,74;7,77
6580;61750,93;61,75;8,1
6581;61758,76;61,76;7,83
6582;61766,79;61,77;8,03
6583;61774,56;61,77;7,77
6584;61782,55;61,78;7,99
6585;61790,41;61,79;7,86
6586;61798,39;61,8;7,98
6587;61806,23;61,81;7,84
6588;61814,51;61,81;8,28
6589;61822,31;61,82;7,8
6590;61830,39;61,83;8,08
6591;61838,24;61,84;7,85
6592;61846,24;61,85;8
6593;61854;61,85;7,76
6594;61862,02;61,86;8,02
6595;61869,78;61,87;7,76
6596;61877,77;61,88;7,99
6597;61885,57;61,89;7,8
6598;61893,49;61,89;7,92
6599;61901,27;61,9;7,78
6600;61909,02;61,91;7,75
6601;61917,07;61,92;8,05
6602;61925;61,92;7,93
6603;61933,01;61,93;8,01
6604;61940,76;61,94;7,75
6605;61948,77;61,95;8,01
6606;61956,55;61,96;7,78
6607;61964,66;61,96;8,11
6608;61972,45;61,97;7,79
6609;61980,52;61,98;8,07
6610;61988,36;61,99;7,84
6611;61996,45;62;8,09
6612;62004,34;62;7,89
6613;62012,49;62,01;8,15
6614;62020,55;62,02;8,06
6615;62028,71;62,03;8,16
6616;62036,66;62,04;7,95
6617;62044,88;62,04;8,22
6618;62052,86;62,05;7,98
6619;62061,03;62,06;8,17
6620;62068,97;62,07;7,94
6621;62077,12;62,08;8,15
6622;62085,03;62,09;7,91
6623;62093,05;62,09;8,02
6624;62101,31;62,1;8,26
6625;62109,37;62,11;8,06
6626;62117,61;62,12;8,24
6627;62125,66;62,13;8,05
6628;62134,05;62,13;8,39
6629;62142,12;62,14;8,07
6630;62150,48;62,15;8,36
6631;62158,48;62,16;8
6632;62166,84;62,17;8,36
6633;62174,88;62,17;8,04
6634;62183,04;62,18;8,16
6635;62191,02;62,19;7,98
6636;62199,23;62,2;8,21
6637;62207,16;62,21;7,93
6638;62215,23;62,22;8,07
6639;62223,35;62,22;8,12
6640;62231,34;62,23;7,99
6641;62239,26;62,24;7,92
6642;62247,31;62,25;8,05
6643;62255,27;62,26;7,96
6644;62263,38;62,26;8,11
6645;62271,36;62,27;7,98
6646;62279,55;62,28;8,19
6647;62287,42;62,29;7,87
6648;62295,47;62,3;8,05
6649;62303,41;62,3;7,94
6650;62311,47;62,31;8,06
6651;62319,31;62,32;7,84
6652;62327,19;62,33;7,88
6653;62335,27;62,34;8,08
6654;62343,13;62,34;7,86
6655;62351,27;62,35;8,14
6656;62359,08;62,36;7,81
6657;62367,19;62,37;8,11
6658;62375,07;62,38;7,88
6659;62383,22;62,38;8,15
6660;62391,07;62,39;7,85
6661;62399,28;62,4;8,21
6662;62407,12;62,41;7,84
6663;62415,32;62,42;8,2
6664;62423,18;62,42;7,86
6665;62431,41;62,43;8,23
6666;62439,3;62,44;7,89
6667;62447,37;62,45;8,07
6668;62455,26;62,46;7,89
6669;62463,46;62,46;8,2
6670;62471,34;62,47;7,88
6671;62479,58;62,48;8,24
6672;62487,48;62,49;7,9
6673;62495,74;62,5;8,26
6674;62504,11;62,5;8,37
6675;62512,47;62,51;8,36
6676;62520,6;62,52;8,13
6677;62538,12;62,54;17,52
6678;62546,72;62,55;8,6
6679;62554,84;62,55;8,12
6680;62563,33;62,56;8,49
6681;62571,36;62,57;8,03
6682;62579,67;62,58;8,31
6683;62587,74;62,59;8,07
6684;62596,28;62,6;8,54
6685;62604,39;62,6;8,11
6686;62614;62,61;9,61
6687;62622,04;62,62;8,04
6688;62630,51;62,63;8,47
6689;62638,51;62,64;8
6690;62646,74;62,65;8,23
6691;62654,68;62,65;7,94
6692;62662,78;62,66;8,1
6693;62670,75;62,67;7,97
6694;62678,85;62,68;8,1
6695;62686,79;62,69;7,94
6696;62695,17;62,7;8,38
6697;62703,18;62,7;8,01
6698;62711,52;62,71;8,34
6699;62719,61;62,72;8,09
6700;62727,81;62,73;8,2
6701;62735,74;62,74;7,93
6702;62743,79;62,74;8,05
6703;62751,69;62,75;7,9
6704;62759,58;62,76;7,89
6705;62767,76;62,77;8,18
6706;62775,56;62,78;7,8
6707;62783,67;62,78;8,11
6708;62791,43;62,79;7,76
6709;62799,43;62,8;8
6710;62807,22;62,81;7,79
6711;62815,33;62,82;8,11
6712;62823,15;62,82;7,82
6713;62831,33;62,83;8,18
6714;62839,3;62,84;7,97
6715;62847,43;62,85;8,13
6716;62855,28;62,86;7,85
6717;62863,35;62,86;8,07
6718;62871,09;62,87;7,74
6719;62879,11;62,88;8,02
6720;62886,88;62,89;7,77
6721;62894,93;62,89;8,05
6722;62902,71;62,9;7,78
6723;62910,76;62,91;8,05
6724;62918,58;62,92;7,82
6725;62926,37;62,93;7,79
6726;62934,44;62,93;8,07
6727;62942,27;62,94;7,83
6728;62950,49;62,95;8,22
6729;62958,47;62,96;7,98
6730;62966,7;62,97;8,23
6731;62974,66;62,97;7,96
6732;62982,8;62,98;8,14
6733;62991,64;62,99;8,84
6734;62999,82;63;8,18
6735;63007,81;63,01;7,99
6736;63016,23;63,02;8,42
6737;63024,31;63,02;8,08
6738;63032,73;63,03;8,42
6739;63040,77;63,04;8,04
6740;63049,31;63,05;8,54
6741;63057,09;63,06;7,78
6742;63065,42;63,07;8,33
6743;63073,58;63,07;8,16
6744;63081,86;63,08;8,28
6745;63089,85;63,09;7,99
6746;63098,12;63,1;8,27
6747;63106,08;63,11;7,96
6748;63114,2;63,11;8,12
6749;63122,15;63,12;7,95
6750;63130,32;63,13;8,17
6751;63138,2;63,14;7,88
6752;63146,33;63,15;8,13
6753;63154,21;63,15;7,88
6754;63162,25;63,16;8,04
6755;63170,18;63,17;7,93
6756;63178,4;63,18;8,22
6757;63186,34;63,19;7,94
6758;63194,45;63,19;8,11
6759;63202,4;63,2;7,95
6760;63210,58;63,21;8,18
6761;63218,59;63,22;8,01
6762;63226,78;63,23;8,19
6763;63234,81;63,23;8,03
6764;63242,86;63,24;8,05
6765;63251,32;63,25;8,46
6766;63259,3;63,26;7,98
6767;63267,55;63,27;8,25
6768;63275,55;63,28;8
6769;63283,94;63,28;8,39
6770;63292,02;63,29;8,08
6771;63300,94;63,3;8,92
6772;63308,33;63,31;7,39
6773;63316,43;63,32;8,1
6774;63324,27;63,32;7,84
6775;63332,36;63,33;8,09
6776;63340,24;63,34;7,88
6777;63348,33;63,35;8,09
6778;63356,22;63,36;7,89
6779;63364,36;63,36;8,14
6780;63372,28;63,37;7,92
6781;63380,46;63,38;8,18
6782;63390,8;63,39;10,34
6783;63398,55;63,4;7,75
6784;63406,71;63,41;8,16
6785;63414,92;63,41;8,21
6786;63422,83;63,42;7,91
6787;63431,19;63,43;8,36
6788;63439,3;63,44;8,11
6789;63447,47;63,45;8,17
6790;63455,64;63,46;8,17
6791;63463,96;63,46;8,32
6792;63471,98;63,47;8,02
6793;63480,3;63,48;8,32
6794;63488,19;63,49;7,89
6795;63496,5;63,5;8,31
6796;63504,44;63,5;7,94
6797;63512,6;63,51;8,16
6798;63520,52;63,52;7,92
6799;63528,75;63,53;8,23
6800;63536,66;63,54;7,91
6801;63544,86;63,54;8,2
6802;63552,81;63,55;7,95
6803;63560,99;63,56;8,18
6804;63569;63,57;8,01
6805;63577,32;63,58;8,32
6806;63585,46;63,59;8,14
6807;63593,7;63,59;8,24
6808;63601,78;63,6;8,08
6809;63609,9;63,61;8,12
6810;63618,2;63,62;8,3
6811;63626,32;63,63;8,12
6812;63634,75;63,63;8,43
6813;63642,91;63,64;8,16
6814;63651,28;63,65;8,37
6815;63659,62;63,66;8,34
6816;63668,08;63,67;8,46
6817;63676,2;63,68;8,12
6818;63684,67;63,68;8,47
6819;63692,77;63,69;8,1
6820;63701,14;63,7;8,37
6821;63709,27;63,71;8,13
6822;63717,66;63,72;8,39
6823;63725,77;63,73;8,11
6824;63734,14;63,73;8,37
6825;63742,22;63,74;8,08
6826;63750,62;63,75;8,4
6827;63758,7;63,76;8,08
