Frame; Time (ms);Time (s);Delta
8772;79686,238;79,686238;7,672
8773;79693,91;79,69391;8,067
8774;79701,977;79,701977;7,859
8775;79709,836;79,709836;7,736
8776;79717,572;79,717572;7,807
8777;79725,379;79,725379;8,513
8778;79733,892;79,733892;7,762
8779;79741,654;79,741654;8,804
8780;79750,458;79,750458;8,102
8781;79758,56;79,75856;7,744
8782;79766,304;79,766304;7,781
8783;79774,085;79,774085;7,799
8784;79781,884;79,781884;8,049
8785;79789,933;79,789933;8,221
8786;79798,154;79,798154;7,696
8787;79805,85;79,80585;8,155
8788;79814,005;79,814005;8,172
8789;79822,177;79,822177;8,379
8790;79830,556;79,830556;8,025
8791;79838,581;79,838581;8,428
8792;79847,009;79,847009;8,25
8793;79855,259;79,855259;8,536
8794;79863,795;79,863795;8,45
8795;79872,245;79,872245;8,69
8796;79880,935;79,880935;8,433
8797;79889,368;79,889368;9,078
8798;79898,446;79,898446;8,586
8799;79907,032;79,907032;8,705
8800;79915,737;79,915737;8,515
8801;79924,252;79,924252;8,826
8802;79933,078;79,933078;8,59
8803;79941,668;79,941668;8,747
8804;79950,415;79,950415;8,585
8805;79959;79,959;8,715
8806;79967,715;79,967715;8,567
8807;79976,282;79,976282;8,663
8808;79984,945;79,984945;8,428
8809;79993,373;79,993373;8,584
8810;80001,957;80,001957;9,114
8811;80011,071;80,011071;7,948
8812;80019,019;80,019019;9,108
8813;80028,127;80,028127;8,638
8814;80036,765;80,036765;9,013
8815;80045,778;80,045778;8,679
8816;80054,457;80,054457;9,089
8817;80063,546;80,063546;8,646
8818;80072,192;80,072192;9,034
8819;80081,226;80,081226;8,784
8820;80090,01;80,09001;9,102
8821;80099,112;80,099112;8,914
8822;80108,026;80,108026;9,307
8823;80117,333;80,117333;9,053
8824;80126,386;80,126386;9,46
8825;80135,846;80,135846;9,29
8826;80145,136;80,145136;9,372
8827;80154,508;80,154508;9,628
8828;80164,136;80,164136;9,466
8829;80173,602;80,173602;9,539
8830;80183,141;80,183141;9,528
8831;80192,669;80,192669;9,641
8832;80202,31;80,20231;9,992
8833;80212,302;80,212302;9,566
8834;80221,868;80,221868;9,836
8835;80231,704;80,231704;9,649
8836;80241,353;80,241353;9,93
8837;80251,283;80,251283;9,948
8838;80261,231;80,261231;9,868
8839;80271,099;80,271099;10,134
8840;80281,233;80,281233;10,048
8841;80291,281;80,291281;10,255
8842;80301,536;80,301536;10,493
8843;80312,029;80,312029;10,336
8844;80322,365;80,322365;10,509
8845;80332,874;80,332874;10,262
8846;80343,136;80,343136;10,708
8847;80353,844;80,353844;10,531
8848;80364,375;80,364375;10,574
8849;80374,949;80,374949;10,904
8850;80385,853;80,385853;11,007
8851;80396,86;80,39686;10,902
8852;80407,762;80,407762;11,308
8853;80419,07;80,41907;11,872
8854;80430,942;80,430942;11,519
8855;80442,461;80,442461;12,103
8856;80454,564;80,454564;12,082
8857;80466,646;80,466646;12,173
8858;80478,819;80,478819;12,031
8859;80490,85;80,49085;12,405
8860;80503,255;80,503255;12,514
8861;80515,769;80,515769;12,705
8862;80528,474;80,528474;12,606
8863;80541,08;80,54108;13,193
8864;80554,273;80,554273;13,307
8865;80567,58;80,56758;13,731
8866;80581,311;80,581311;13,631
8867;80594,942;80,594942;14,083
8868;80609,025;80,609025;14,333
8869;80623,358;80,623358;14,899
8870;80638,257;80,638257;14,986
8871;80653,243;80,653243;15,137
8872;80668,38;80,66838;15,646
8873;80684,026;80,684026;16,021
8874;80700,047;80,700047;18,622
8875;80718,669;80,718669;17,08
8876;80735,749;80,735749;16,651
8877;80752,4;80,7524;16,745
8878;80769,145;80,769145;16,94
8879;80786,085;80,786085;17,64
8880;80803,725;80,803725;17,819
8881;80821,544;80,821544;17,782
8882;80839,326;80,839326;18,194
8883;80857,52;80,85752;18,276
8884;80875,796;80,875796;18,586
8885;80894,382;80,894382;18,645
8886;80913,027;80,913027;18,953
8887;80931,98;80,93198;18,613
8888;80950,593;80,950593;18,689
8889;80969,282;80,969282;19,165
8890;80988,447;80,988447;19,378
8891;81007,825;81,007825;19,116
8892;81026,941;81,026941;18,812
8893;81045,753;81,045753;19,4
8894;81065,153;81,065153;19,291
8895;81084,444;81,084444;18,634
8896;81103,078;81,103078;19,076
8897;81122,154;81,122154;18,525
8898;81140,679;81,140679;17,943
8899;81158,622;81,158622;18,474
8900;81177,096;81,177096;18,702
8901;81195,798;81,195798;18,571
8902;81214,369;81,214369;18,742
8903;81233,111;81,233111;18,657
8904;81251,768;81,251768;19,42
8905;81271,188;81,271188;18,79
8906;81289,978;81,289978;19,068
8907;81309,046;81,309046;18,833
8908;81327,879;81,327879;18,403
8909;81346,282;81,346282;18,835
8910;81365,117;81,365117;18,87
8911;81383,987;81,383987;18,48
8912;81402,467;81,402467;18,66
8913;81421,127;81,421127;18,457
8914;81439,584;81,439584;18,128
8915;81457,712;81,457712;18,388
8916;81476,1;81,4761;17,603
8917;81493,703;81,493703;18,208
8918;81511,911;81,511911;18,209
8919;81530,12;81,53012;18,292
8920;81548,412;81,548412;18,007
8921;81566,419;81,566419;18,322
8922;81584,741;81,584741;18,863
8923;81603,604;81,603604;18,223
8924;81621,827;81,621827;17,447
8925;81639,274;81,639274;17,788
8926;81657,062;81,657062;17,6
8927;81674,662;81,674662;17,726
8928;81692,388;81,692388;17,981
8929;81710,369;81,710369;17,659
8930;81728,028;81,728028;18,009
8931;81746,037;81,746037;18,367
8932;81764,404;81,764404;18,745
8933;81783,149;81,783149;19,182
8934;81802,331;81,802331;19,217
8935;81821,548;81,821548;20,308
8936;81841,856;81,841856;18,262
8937;81860,118;81,860118;18,457
8938;81878,575;81,878575;19,053
8939;81897,628;81,897628;19,54
8940;81917,168;81,917168;20,715
8941;81937,883;81,937883;24,553
8942;81962,436;81,962436;18,626
8943;81981,062;81,981062;18,214
8944;81999,276;81,999276;18,399
8945;82017,675;82,017675;18,43
8946;82036,105;82,036105;18,986
8947;82055,091;82,055091;18,719
8948;82073,81;82,07381;25,14
8949;82098,95;82,09895;17,523
8950;82116,473;82,116473;18,131
8951;82134,604;82,134604;18,505
8952;82153,109;82,153109;18,174
8953;82171,283;82,171283;17,626
8954;82188,909;82,188909;17,935
8955;82206,844;82,206844;18,054
8956;82224,898;82,224898;17,663
8957;82242,561;82,242561;17,28
8958;82259,841;82,259841;17,857
8959;82277,698;82,277698;17,096
8960;82294,794;82,294794;17,66
8961;82312,454;82,312454;17,619
8962;82330,073;82,330073;17,734
8963;82347,807;82,347807;17,759
8964;82365,566;82,365566;18,081
8965;82383,647;82,383647;18,328
8966;82401,975;82,401975;18,435
8967;82420,41;82,42041;18,223
8968;82438,633;82,438633;19,224
8969;82457,857;82,457857;18,647
8970;82476,504;82,476504;18,795
8971;82495,299;82,495299;18,822
8972;82514,121;82,514121;19,184
8973;82533,305;82,533305;19,432
8974;82552,737;82,552737;19,286
8975;82572,023;82,572023;18,852
8976;82590,875;82,590875;18,648
8977;82609,523;82,609523;18,202
8978;82627,725;82,627725;18,456
8979;82646,181;82,646181;18,266
8980;82664,447;82,664447;18,762
8981;82683,209;82,683209;19,701
8982;82702,91;82,70291;19,163
8983;82722,073;82,722073;19,366
8984;82741,439;82,741439;19,201
8985;82760,64;82,76064;18,194
8986;82778,834;82,778834;18,168
8987;82797,002;82,797002;18,386
8988;82815,388;82,815388;18,053
8989;82833,441;82,833441;18,329
8990;82851,77;82,85177;18,769
8991;82870,539;82,870539;17,441
8992;82887,98;82,88798;17,868
8993;82905,848;82,905848;17,396
8994;82923,244;82,923244;17,745
8995;82940,989;82,940989;17,909
8996;82958,898;82,958898;17,959
8997;82976,857;82,976857;17,816
8998;82994,673;82,994673;18,352
8999;83013,025;83,013025;18,256
9000;83031,281;83,031281;18,594
9001;83049,875;83,049875;18,721
9002;83068,596;83,068596;18,685
9003;83087,281;83,087281;18,576
9004;83105,857;83,105857;18,69
9005;83124,547;83,124547;18,938
9006;83143,485;83,143485;19,409
9007;83162,894;83,162894;18,671
9008;83181,565;83,181565;18,58
9009;83200,145;83,200145;18,986
9010;83219,131;83,219131;19,16
9011;83238,291;83,238291;18,871
9012;83257,162;83,257162;18,671
9013;83275,833;83,275833;18,653
9014;83294,486;83,294486;18,851
9015;83313,337;83,313337;18,759
9016;83332,096;83,332096;18,932
9017;83351,028;83,351028;19,231
9018;83370,259;83,370259;18,583
9019;83388,842;83,388842;18,109
9020;83406,951;83,406951;17,91
9021;83424,861;83,424861;18,213
9022;83443,074;83,443074;18,706
9023;83461,78;83,46178;18,468
9024;83480,248;83,480248;18,581
9025;83498,829;83,498829;17,913
9026;83516,742;83,516742;18,626
9027;83535,368;83,535368;18,341
9028;83553,709;83,553709;18,413
9029;83572,122;83,572122;18,241
9030;83590,363;83,590363;17,862
9031;83608,225;83,608225;17,328
9032;83625,553;83,625553;17,312
9033;83642,865;83,642865;16,784
9034;83659,649;83,659649;16,757
9035;83676,406;83,676406;16,773
9036;83693,179;83,693179;17,58
9037;83710,759;83,710759;17,222
9038;83727,981;83,727981;17,938
9039;83745,919;83,745919;17,685
9040;83763,604;83,763604;18,74
9041;83782,344;83,782344;18,141
9042;83800,485;83,800485;18,444
9043;83818,929;83,818929;18,402
9044;83837,331;83,837331;18,156
9045;83855,487;83,855487;17,32
9046;83872,807;83,872807;17,293
9047;83890,1;83,8901;17,183
9048;83907,283;83,907283;17,527
9049;83924,81;83,92481;17,65
9050;83942,46;83,94246;17,304
9051;83959,764;83,959764;16,689
9052;83976,453;83,976453;17,623
9053;83994,076;83,994076;17,442
9054;84011,518;84,011518;18,059
9055;84029,577;84,029577;17,322
9056;84046,899;84,046899;17,006
9057;84063,905;84,063905;17,339
9058;84081,244;84,081244;17,089
9059;84098,333;84,098333;16,777
9060;84115,11;84,11511;16,863
9061;84131,973;84,131973;16,533
9062;84148,506;84,148506;16,737
9063;84165,243;84,165243;16,289
9064;84181,532;84,181532;16,818
9065;84198,35;84,19835;16,77
9066;84215,12;84,21512;17,243
9067;84232,363;84,232363;17,607
9068;84249,97;84,24997;17,75
9069;84267,72;84,26772;17,81
9070;84285,53;84,28553;18,047
9071;84303,577;84,303577;17,788
9072;84321,365;84,321365;17,254
9073;84338,619;84,338619;17,175
9074;84355,794;84,355794;17,487
9075;84373,281;84,373281;17,318
9076;84390,599;84,390599;17,911
9077;84408,51;84,40851;17,349
9078;84425,859;84,425859;18,005
9079;84443,864;84,443864;18,291
9080;84462,155;84,462155;17,685
9081;84479,84;84,47984;18,103
9082;84497,943;84,497943;17,463
9083;84515,406;84,515406;17,33
9084;84532,736;84,532736;17,727
9085;84550,463;84,550463;17,603
9086;84568,066;84,568066;17,514
9087;84585,58;84,58558;17,774
9088;84603,354;84,603354;17,437
9089;84620,791;84,620791;17,45
9090;84638,241;84,638241;16,893
9091;84655,134;84,655134;16,926
9092;84672,06;84,67206;16,693
9093;84688,753;84,688753;16,683
9094;84705,436;84,705436;16,514
9095;84721,95;84,72195;16,79
9096;84738,74;84,73874;16,629
9097;84755,369;84,755369;16,645
9098;84772,014;84,772014;16,832
9099;84788,846;84,788846;17,23
9100;84806,076;84,806076;16,524
9101;84822,6;84,8226;16,401
9102;84839,001;84,839001;16,716
9103;84855,717;84,855717;16,672
9104;84872,389;84,872389;16,705
9105;84889,094;84,889094;16,902
9106;84905,996;84,905996;16,898
9107;84922,894;84,922894;17,07
9108;84939,964;84,939964;16,677
9109;84956,641;84,956641;16,445
9110;84973,086;84,973086;16,448
9111;84989,534;84,989534;16,049
9112;85005,583;85,005583;16,314
9113;85021,897;85,021897;16,132
9114;85038,029;85,038029;16,081
9115;85054,11;85,05411;16,476
9116;85070,586;85,070586;16,371
9117;85086,957;85,086957;16,197
9118;85103,154;85,103154;16,121
9119;85119,275;85,119275;16,538
9120;85135,813;85,135813;15,783
9121;85151,596;85,151596;16,309
9122;85167,905;85,167905;16,67
9123;85184,575;85,184575;16,403
9124;85200,978;85,200978;16,815
9125;85217,793;85,217793;16,703
9126;85234,496;85,234496;16,727
9127;85251,223;85,251223;16,446
9128;85267,669;85,267669;16,431
9129;85284,1;85,2841;16,052
9130;85300,152;85,300152;16,31
9131;85316,462;85,316462;16,579
9132;85333,041;85,333041;16,503
9133;85349,544;85,349544;16,718
9134;85366,262;85,366262;16,612
9135;85382,874;85,382874;16,663
9136;85399,537;85,399537;17,124
9137;85416,661;85,416661;17,359
9138;85434,02;85,43402;17,234
9139;85451,254;85,451254;16,905
9140;85468,159;85,468159;16,975
9141;85485,134;85,485134;16,59
9142;85501,724;85,501724;17,054
9143;85518,778;85,518778;17,247
9144;85536,025;85,536025;17,578
9145;85553,603;85,553603;17,637
9146;85571,24;85,57124;17,487
9147;85588,727;85,588727;17,251
9148;85605,978;85,605978;17,595
9149;85623,573;85,623573;17,809
9150;85641,382;85,641382;18,167
9151;85659,549;85,659549;18,309
9152;85677,858;85,677858;18,148
9153;85696,006;85,696006;18,198
9154;85714,204;85,714204;18,065
9155;85732,269;85,732269;18,232
9156;85750,501;85,750501;18,068
9157;85768,569;85,768569;17,608
9158;85786,177;85,786177;17,521
9159;85803,698;85,803698;17,56
9160;85821,258;85,821258;17,095
9161;85838,353;85,838353;17,75
9162;85856,103;85,856103;17,604
9163;85873,707;85,873707;17,827
9164;85891,534;85,891534;18,135
9165;85909,669;85,909669;17,533
9166;85927,202;85,927202;17,326
9167;85944,528;85,944528;17,783
9168;85962,311;85,962311;17,94
9169;85980,251;85,980251;17,886
9170;85998,137;85,998137;18,198
9171;86016,335;86,016335;18,306
9172;86034,641;86,034641;18,216
9173;86052,857;86,052857;17,995
9174;86070,852;86,070852;18,072
9175;86088,924;86,088924;17,338
9176;86106,262;86,106262;17,484
9177;86123,746;86,123746;17,605
9178;86141,351;86,141351;17,854
9179;86159,205;86,159205;17,729
9180;86176,934;86,176934;18,04
9181;86194,974;86,194974;18,21
9182;86213,184;86,213184;18,131
9183;86231,315;86,231315;17,921
9184;86249,236;86,249236;17,634
9185;86266,87;86,26687;17,631
9186;86284,501;86,284501;17,505
9187;86302,006;86,302006;17,432
9188;86319,438;86,319438;17,289
9189;86336,727;86,336727;17,125
9190;86353,852;86,353852;17,025
9191;86370,877;86,370877;17,284
9192;86388,161;86,388161;17,592
9193;86405,753;86,405753;17,193
9194;86422,946;86,422946;17,619
9195;86440,565;86,440565;17,834
9196;86458,399;86,458399;17,645
9197;86476,044;86,476044;16,866
9198;86492,91;86,49291;17,232
9199;86510,142;86,510142;17,151
9200;86527,293;86,527293;16,729
9201;86544,022;86,544022;16,921
9202;86560,943;86,560943;16,153
9203;86577,096;86,577096;17,026
9204;86594,122;86,594122;15,816
9205;86609,938;86,609938;16,714
9206;86626,652;86,626652;16,401
9207;86643,053;86,643053;16,795
9208;86659,848;86,659848;16,955
9209;86676,803;86,676803;16,981
9210;86693,784;86,693784;17,799
9211;86711,583;86,711583;17,418
9212;86729,001;86,729001;17,796
9213;86746,797;86,746797;17,542
9214;86764,339;86,764339;17,788
9215;86782,127;86,782127;18,172
9216;86800,299;86,800299;17,938
9217;86818,237;86,818237;17,772
9218;86836,009;86,836009;17,991
9219;86854;86,854;18,172
9220;86872,172;86,872172;18,327
9221;86890,499;86,890499;17,86
9222;86908,359;86,908359;17,422
9223;86925,781;86,925781;17,827
9224;86943,608;86,943608;17,207
9225;86960,815;86,960815;17,522
9226;86978,337;86,978337;17,414
9227;86995,751;86,995751;17,752
9228;87013,503;87,013503;17,227
9229;87030,73;87,03073;17,463
9230;87048,193;87,048193;17,54
9231;87065,733;87,065733;19,401
9232;87085,134;87,085134;17,207
9233;87102,341;87,102341;17,552
9234;87119,893;87,119893;17,199
9235;87137,092;87,137092;16,365
9236;87153,457;87,153457;16,508
9237;87169,965;87,169965;16,613
9238;87186,578;87,186578;17,548
9239;87204,126;87,204126;16
9240;87220,126;87,220126;16,648
9241;87236,774;87,236774;16,768
9242;87253,542;87,253542;16,401
9243;87269,943;87,269943;16,566
9244;87286,509;87,286509;16,212
9245;87302,721;87,302721;18,233
9246;87320,954;87,320954;16,222
9247;87337,176;87,337176;17,062
9248;87354,238;87,354238;17,117
9249;87371,355;87,371355;17,16
9250;87388,515;87,388515;17,085
9251;87405,6;87,4056;16,575
9252;87422,175;87,422175;16,511
9253;87438,686;87,438686;16,678
9254;87455,364;87,455364;17,185
9255;87472,549;87,472549;16,037
9256;87488,586;87,488586;16,684
9257;87505,27;87,50527;16,482
9258;87521,752;87,521752;16,617
9259;87538,369;87,538369;16,733
9260;87555,102;87,555102;16,787
9261;87571,889;87,571889;16,52
9262;87588,409;87,588409;16,335
9263;87604,744;87,604744;16,315
9264;87621,059;87,621059;16,583
9265;87637,642;87,637642;16,363
9266;87654,005;87,654005;15,95
9267;87669,955;87,669955;15,667
9268;87685,622;87,685622;16,162
9269;87701,784;87,701784;16,319
9270;87718,103;87,718103;16,12
9271;87734,223;87,734223;16,539
9272;87750,762;87,750762;15,736
9273;87766,498;87,766498;16,066
9274;87782,564;87,782564;15,617
9275;87798,181;87,798181;16,167
9276;87814,348;87,814348;15,928
9277;87830,276;87,830276;15,945
9278;87846,221;87,846221;15,891
9279;87862,112;87,862112;15,895
9280;87878,007;87,878007;15,573
9281;87893,58;87,89358;15,464
9282;87909,044;87,909044;15,578
9283;87924,622;87,924622;15,857
9284;87940,479;87,940479;16,098
9285;87956,577;87,956577;16,167
9286;87972,744;87,972744;16,416
9287;87989,16;87,98916;16,365
9288;88005,525;88,005525;16,648
9289;88022,173;88,022173;16,864
9290;88039,037;88,039037;16,359
9291;88055,396;88,055396;16,396
9292;88071,792;88,071792;16,675
9293;88088,467;88,088467;16,591
9294;88105,058;88,105058;16,855
9295;88121,913;88,121913;17,127
9296;88139,04;88,13904;17,074
9297;88156,114;88,156114;16,868
9298;88172,982;88,172982;17,245
9299;88190,227;88,190227;16,933
9300;88207,16;88,20716;17,02
9301;88224,18;88,22418;16,902
9302;88241,082;88,241082;16,32
9303;88257,402;88,257402;16,644
9304;88274,046;88,274046;16,234
9305;88290,28;88,29028;16,276
9306;88306,556;88,306556;16,424
9307;88322,98;88,32298;16,341
9308;88339,321;88,339321;16,53
9309;88355,851;88,355851;16,479
9310;88372,33;88,37233;16,252
9311;88388,582;88,388582;16,358
9312;88404,94;88,40494;16,101
9313;88421,041;88,421041;16,05
9314;88437,091;88,437091;16,111
9315;88453,202;88,453202;16,204
9316;88469,406;88,469406;16,438
9317;88485,844;88,485844;15,665
9318;88501,509;88,501509;15,697
9319;88517,206;88,517206;15,143
9320;88532,349;88,532349;14,972
9321;88547,321;88,547321;15,127
9322;88562,448;88,562448;15,039
9323;88577,487;88,577487;14,734
9324;88592,221;88,592221;15,024
9325;88607,245;88,607245;15,491
9326;88622,736;88,622736;15,182
9327;88637,918;88,637918;15,188
9328;88653,106;88,653106;15,591
9329;88668,697;88,668697;15,616
9330;88684,313;88,684313;15,741
9331;88700,054;88,700054;15,671
9332;88715,725;88,715725;15,845
9333;88731,57;88,73157;15,533
9334;88747,103;88,747103;15,519
9335;88762,622;88,762622;15,395
9336;88778,017;88,778017;15,263
9337;88793,28;88,79328;16,026
9338;88809,306;88,809306;16,15
9339;88825,456;88,825456;16,081
9340;88841,537;88,841537;16,417
9341;88857,954;88,857954;16,404
9342;88874,358;88,874358;16,326
9343;88890,684;88,890684;16,317
9344;88907,001;88,907001;16,298
9345;88923,299;88,923299;16,482
9346;88939,781;88,939781;16,259
9347;88956,04;88,95604;16,304
9348;88972,344;88,972344;16,332
9349;88988,676;88,988676;16,426
9350;89005,102;89,005102;16,697
9351;89021,799;89,021799;16,801
9352;89038,6;89,0386;16,494
9353;89055,094;89,055094;16,381
9354;89071,475;89,071475;16,503
9355;89087,978;89,087978;16,886
9356;89104,864;89,104864;17,057
9357;89121,921;89,121921;17,008
9358;89138,929;89,138929;17,354
9359;89156,283;89,156283;17,434
9360;89173,717;89,173717;17,187
9361;89190,904;89,190904;16,93
9362;89207,834;89,207834;16,989
9363;89224,823;89,224823;17,517
9364;89242,34;89,24234;17,008
9365;89259,348;89,259348;17,076
9366;89276,424;89,276424;17,482
9367;89293,906;89,293906;17,379
9368;89311,285;89,311285;17,213
9369;89328,498;89,328498;17,362
9370;89345,86;89,34586;17,217
9371;89363,077;89,363077;17,215
9372;89380,292;89,380292;17,082
9373;89397,374;89,397374;17,398
9374;89414,772;89,414772;17,68
9375;89432,452;89,432452;17,734
9376;89450,186;89,450186;18,204
9377;89468,39;89,46839;19,261
9378;89487,651;89,487651;18,646
9379;89506,297;89,506297;18,641
9380;89524,938;89,524938;18,443
9381;89543,381;89,543381;18,712
9382;89562,093;89,562093;18,823
9383;89580,916;89,580916;19,074
9384;89599,99;89,59999;19,069
9385;89619,059;89,619059;19,213
9386;89638,272;89,638272;18,904
9387;89657,176;89,657176;18,885
9388;89676,061;89,676061;18,61
9389;89694,671;89,694671;18,831
9390;89713,502;89,713502;18,777
9391;89732,279;89,732279;19,011
9392;89751,29;89,75129;19,198
9393;89770,488;89,770488;19,41
9394;89789,898;89,789898;19,485
9395;89809,383;89,809383;21,764
9396;89831,147;89,831147;20,632
